visit_id,member_id,branch,check_in_time,check_out_time
5dc51d56,88b787e6,tunis lake,2025-09-28 16:25:00,2025-09-28 17:36:00
2b33c169,95fee4e4,Nabeul,2023-03-27 16:33:00,2023-03-27 17:58:00
074a804c,bbba8db6,Sfax Center,2024-07-16 08:16:00,2024-07-16 10:11:00
ecee2df7,5d2b5164,Tunis Lake,2022-12-08 13:00:00,2022-12-08 14:56:00
aa159e46,52dda74b,Nabeul Plage,2023-10-30 17:22:00,2023-10-30 17:56:00
a7522ba3,66a8f232,Sfax_Center,2023-04-10 09:40:00,2023-04-10 11:33:00
b1a9930e,8ac2a270,Sousse,2024-05-03 19:56:00,2024-05-03 21:11:00
eaebd0a2,58897ea7,Nabeul,2022-08-03 20:07:00,2022-08-03 21:25:00
2de72fb1,d06f1e5e,Sousse Corniche,2023-05-24 21:42:00,2023-05-24 22:56:00
c1832425,e90358fb,Sfax_Center,2022-08-05 16:49:00,2022-08-05 17:32:00
12e2d216,bb3835b9,Bizerte Port,2025-09-26 12:31:00,2025-09-26 13:42:30
da9f1c98,10173117,tunis lake,2022-10-20 20:29:00,2022-10-20 21:46:00
fb79e4e1,ec5d11c1,Sousse,2024-07-31 21:35:00,2024-07-31 22:07:00
bfa29ce6,7f9aced9,Sousse,2023-03-15 06:24:00,2023-03-15 07:14:00
41c82fdb,e00f4dc6,Sfax Center,2022-10-05 07:28:00,2022-10-05 09:02:00
0ac07b73,d12ea4a6,Sfax_Center,2024-12-08 20:40:00,2024-12-08 21:41:00
7526f8c2,34a7ac78,tunis lake,2024-02-10 17:32:00,2024-02-10 19:19:00
65d9f90b,9ef078a4,Sfax_Center,2024-04-26 20:28:00,2024-04-26 21:37:00
bede0594,be6dff8b,Nabeul,2023-01-16 10:00:00,2023-01-16 11:37:00
a6be5672,662d0c7d,Sousse Corniche,2023-03-06 10:39:00,2023-03-06 11:35:00
f6892f77,1301a95b,Tunis Lake,2023-02-21 17:19:00,2023-02-21 18:32:00
fe624f90,b132bbc1,Bizerte Port,2024-11-17 11:51:00,2024-11-17 13:27:00
3f2b1d68,24246373,Tunis Lake,2024-07-21 20:35:00,2024-07-21 21:41:00
526eb3ab,d068098c,Sousse Corniche,2025-08-08 08:59:00,2025-08-08 09:39:00
8345c09b,3fb2bebc,Sousse Corniche,2024-08-10 20:52:00,2024-08-10 22:06:00
cfa52442,a19aff35,Sousse Corniche,2023-02-05 18:51:00,2023-02-05 19:40:00
0834cc2d,ce7849f4,Nabeul Plage,2025-07-02 07:48:00,2025-07-02 09:37:00
8cb8c356,bbba8db6,Sousse,2024-01-07 17:53:00,2024-01-07 18:52:00
3e3bd673,36342106,Nabeul,2024-09-12 09:56:00,2024-09-12 11:12:30
2a21cc21,2cf40a22,Bizerte Port,2023-10-02 20:18:00,2023-10-02 20:53:00
7bbe3a6e,9ee7a985,Nabeul Plage,2023-09-28 11:44:00,2023-09-28 13:36:00
0eed089a,7771d7e3,Sfax_Center,2023-07-01 06:53:00,2023-07-01 07:29:00
0d634178,072be2f4,Sfax_Center,2023-03-14 12:32:00,2023-03-14 14:00:00
3b4a3711,b6d34f13,Nabeul,2024-11-19 16:01:00,2024-11-19 16:52:00
09bbe447,0be6bb68,Sousse Corniche,2025-03-14 21:41:00,2025-03-14 22:25:00
c8a76ee8,9ef078a4,Nabeul Plage,2024-04-09 14:14:00,2024-04-09 15:29:00
a5000ec5,c92631ae,Sfax Center,2024-01-14 06:58:00,2024-01-14 08:26:00
9c4620b9,9ef078a4,Nabeul,2024-07-26 17:06:00,2024-07-26 17:42:00
d974c271,2cc5ce1f,Sousse,2022-10-09 11:19:00,2022-10-09 12:11:00
be7e6905,b132bbc1,Sfax_Center,2024-05-02 18:30:00,2024-05-02 19:44:30
4864d5e3,682bd7dd,Sousse,2025-02-06 14:17:00,2025-02-06 16:06:00
dcbe36da,338aa7e6,Bizerte Port,2023-10-30 12:31:00,2023-10-30 13:31:00
774fb072,590d77eb,tunis lake,2023-07-08 21:32:00,2023-07-08 22:39:00
3755ac0c,1af6c837,tunis lake,2024-10-15 18:34:00,2024-10-15 19:52:00
79ec81da,364a1211,Sfax Center,2025-02-16 13:26:00,2025-02-16 14:41:00
e3f4740b,32fe6272,Sfax_Center,2022-12-08 21:30:00,2022-12-08 22:07:00
46cec5e5,a19aff35,tunis lake,2022-12-31 11:16:00,2022-12-31 12:38:00
495e01be,575b43a8,Sousse Corniche,2024-11-18 15:27:00,2024-11-18 17:16:00
4d4baf1a,be58a490,Sousse,2025-03-15 08:32:00,2025-03-15 10:05:00
dd828fd0,2ab249f8,Nabeul,2023-07-29 19:42:00,2023-07-29 21:11:00
58c9d958,91e5ab15,Sousse Corniche,2025-04-23 12:04:00,2025-04-23 12:49:00
523154d7,f2aed77e,Sfax Center,2024-08-07 09:44:00,2024-08-07 10:23:00
b2bde2e3,5517456e,Nabeul Plage,2023-09-03 11:02:00,2023-09-03 12:14:30
30e0df0d,3edb04ef,tunis lake,2024-04-08 07:02:00,2024-04-08 08:16:00
2cb7a14b,e60eee5e,Tunis Lake,2022-12-01 14:24:00,2022-12-01 16:02:00
7bc19f84,000baf94,Sfax_Center,2025-02-25 08:32:00,2025-02-25 09:46:00
e5863689,ce864e6d,Nabeul Plage,2025-05-17 21:15:00,2025-05-17 22:00:00
338c0f9a,acf39aa7,Sfax_Center,2024-12-15 07:21:00,2024-12-15 08:35:30
3baf6d4c,1fc13736,Sfax_Center,2025-01-29 08:34:00,2025-01-29 09:12:00
98a564b9,000baf94,Sfax_Center,2024-12-02 15:37:00,2024-12-02 17:17:00
ab713bb6,a201f2b1,Sfax Center,2024-08-19 14:25:00,2024-08-19 16:20:00
5859717a,fee79538,Nabeul,2022-10-23 16:56:00,2022-10-23 18:27:00
ee70eaca,86af74f3,Sfax_Center,2024-10-09 17:53:00,2024-10-09 19:09:00
71c55b8b,5062500d,Nabeul Plage,2022-09-07 13:48:00,2022-09-07 15:23:00
3fd1dd45,f9eb58e0,Tunis Lake,2024-07-06 15:42:00,2024-07-06 16:21:00
b4d4ca81,78bf6ab6,Sfax_Center,2023-02-16 16:26:00,2023-02-16 17:25:00
2fa69809,9f29f39a,Sousse,2023-02-22 21:49:00,2023-02-22 22:56:00
ec69e317,b010cdd9,Bizerte Port,2023-09-12 17:20:00,2023-09-12 19:12:00
9d694d53,bbba8db6,Nabeul,2024-10-22 20:47:00,2024-10-22 22:44:00
29fccf02,df7b1b0e,Sousse Corniche,2023-02-20 16:36:00,2023-02-20 18:13:00
a5387dd2,f68597db,Sfax Center,2022-07-19 18:00:00,2022-07-19 19:22:00
389c69ce,5f1e5ddc,Sfax Center,2024-07-04 21:19:00,2024-07-04 22:01:00
af2a0e3a,e8dc0782,tunis lake,2023-06-25 21:45:00,2023-06-25 23:02:00
d3846056,0ac63ef2,Sousse,2023-08-07 09:46:00,2023-08-07 11:17:00
4e4af27e,13e7712c,Sfax_Center,2024-03-19 16:44:00,2024-03-19 17:52:00
25b019ba,8de85a28,Nabeul,2024-02-19 07:01:00,2024-02-19 08:25:00
b12c8116,8382b2e0,Tunis Lake,2025-04-22 17:22:00,2025-04-22 18:19:00
446d6293,b357874e,Nabeul Plage,2023-10-22 13:32:00,2023-10-22 14:55:00
359e285d,0af3e7ec,Sfax Center,2024-05-18 15:19:00,2024-05-18 16:07:00
cee805a4,70858586,Nabeul Plage,2023-02-21 08:59:00,2023-02-21 09:39:00
8ac183c7,a19aff35,Tunis Lake,2022-12-31 07:02:00,2022-12-31 08:00:00
883e956e,1bfc7254,Sousse Corniche,2022-08-02 14:46:00,2022-08-02 15:57:00
55b16fcb,3c06d21d,Bizerte Port,2022-05-13 16:15:00,2022-05-13 17:26:30
b9c799cb,dd1b7be4,Nabeul Plage,2023-03-17 06:59:00,2023-03-17 06:23:00
1ea3c3af,36342106,Nabeul Plage,2025-03-12 13:36:00,2025-03-12 14:48:30
df1d3121,be968baa,tunis lake,2024-10-08 06:36:00,2024-10-08 07:18:00
75c7a62a,cf31f7c9,Sfax_Center,2022-10-15 15:11:00,2022-10-15 17:09:00
95598b2b,726c48cc,Bizerte Port,2022-04-18 17:44:00,2022-04-18 19:33:00
e516ff81,86412ddf,Sousse,2023-11-25 11:29:00,2023-11-25 12:05:00
a187855c,284a11ee,Sousse,2022-08-16 12:48:00,2022-08-16 14:32:00
f8e50a46,4a343f77,Sousse,2024-07-21 15:57:00,2024-07-21 16:36:00
f619c0c5,f54396d8,Tunis Lake,2024-02-05 20:04:00,2024-02-05 21:22:00
3afb2d05,f2e38ecd,Sousse,2024-09-26 12:52:00,2024-09-26 14:44:00
dba3675b,338aa7e6,Sousse,2024-02-28 15:16:00,2024-02-28 15:54:00
54a4980a,fce7bb81,Sousse Corniche,2023-05-01 09:39:00,2023-05-01 10:45:00
156263c2,b1fb94c0,Sousse,2025-02-16 06:34:00,2025-02-16 08:16:00
b3c07caa,adf9ad52,tunis lake,2024-01-09 14:50:00,2024-01-09 16:49:00
4c5ed340,76b75a2d,Sousse,2022-03-16 06:30:00,2022-03-16 07:55:00
f173312f,2a18a143,Sousse,2022-12-20 16:58:00,2022-12-20 18:12:00
ede0aba4,9f8bfe91,Sousse Corniche,2022-12-14 06:54:00,2022-12-14 07:45:00
82fe9e3e,575b43a8,Sfax Center,2024-10-03 13:43:00,2024-10-03 14:23:00
67374152,4a83eb2c,Tunis Lake,2024-11-22 21:57:00,2024-11-22 23:40:00
27883ce3,9f04a463,Nabeul,2023-10-05 10:35:00,2023-10-05 12:02:00
de1b0cd2,8012c754,tunis lake,2023-12-28 07:43:00,2023-12-28 08:37:00
9b216fe6,de8863e2,Sousse Corniche,2025-02-17 06:56:00,2025-02-17 08:44:00
c356f91d,62a5f88a,tunis lake,2025-06-12 17:06:00,2025-06-12 18:13:00
0b424107,018b77cd,Bizerte Port,2023-05-06 14:28:00,2023-05-06 15:35:00
4da6437d,255bc214,Sousse,2023-01-08 11:20:00,2023-01-08 11:59:00
2e8909bc,061f8201,Sousse Corniche,2025-01-15 11:01:00,2025-01-15 13:00:00
5d3418d2,fce7bb81,Sfax_Center,2023-11-14 06:18:00,2023-11-14 06:53:00
7e1ed9b3,430f4e9d,Sousse Corniche,2022-06-19 07:21:00,2022-06-19 08:07:00
e22baea0,9152f1b3,Nabeul Plage,2022-09-14 13:13:00,2022-09-14 14:46:00
2b23cb57,03bcc37b,Sousse,2025-04-14 15:16:00,2025-04-14 16:41:00
b4361ba7,23c9dcc9,Sfax Center,2023-12-24 16:39:00,2023-12-24 17:51:00
cd8efec4,97a9f51f,Tunis Lake,2024-01-06 17:47:00,2024-01-06 18:30:00
329ae546,03d42852,Bizerte Port,2024-07-03 18:51:00,2024-07-03 19:45:00
29093ba0,afd5590d,Sfax Center,2023-08-31 11:50:00,2023-08-31 13:22:00
5c8d2c19,3bfef1a2,tunis lake,2022-10-16 09:35:00,2022-10-16 11:35:00
cd56ca1a,43923c32,Nabeul Plage,2024-06-25 17:11:00,2024-06-25 18:23:00
c155e7f6,fa11a689,Sousse Corniche,2023-02-26 17:26:00,2023-02-26 15:51:00
1aa44c50,0243bc28,Sfax_Center,2025-01-08 08:10:00,2025-01-08 08:45:00
8d015dc3,1dbbad37,tunis lake,2024-09-12 16:36:00,2024-09-12 18:00:00
5df6b1ca,0c1ba1af,Sfax_Center,2023-09-26 07:05:00,2023-09-26 09:02:00
2c8bb816,58003249,Sousse,2023-06-01 11:13:00,2023-06-01 12:46:00
37ee5402,ab3e6c9f,Sousse,2025-10-18 12:01:00,2025-10-18 13:32:00
3d03b2e7,6dfe648a,Sousse Corniche,2024-07-14 13:21:00,2024-07-14 14:25:00
f0597f16,c95c389d,Bizerte Port,2023-11-19 09:27:00,2023-11-19 10:00:00
14ae8570,105adfd0,Sousse,2023-11-23 21:11:00,2023-11-23 22:02:00
c3404fba,88b787e6,Nabeul Plage,2025-08-19 13:11:00,2025-08-19 14:23:30
deefba18,f9528f9d,Sousse,2023-05-15 08:23:00,2023-05-15 09:08:00
ecbcddd4,4abb1ace,Nabeul Plage,2025-08-14 15:22:00,2025-08-14 16:43:00
a12543c5,287245db,Bizerte Port,2022-08-05 08:30:00,2022-08-05 09:16:00
9ebad0d5,a84100f0,Sfax_Center,2022-10-24 15:52:00,2022-10-24 16:28:00
b8737cbd,0db183e2,tunis lake,2024-04-12 18:16:00,2024-04-12 19:16:00
40a00fa4,cb4aa221,Tunis Lake,2024-04-29 14:02:00,2024-04-29 15:10:00
d04eb2d1,5d343d60,Sousse Corniche,2024-07-21 14:46:00,2024-07-21 16:41:00
46b291a8,a84100f0,Nabeul Plage,2023-01-03 08:40:00,2023-01-03 09:47:00
de7e2f75,4abb1ace,Tunis Lake,2025-03-13 15:17:00,2025-03-13 16:41:00
8db5f0d0,6d600353,Nabeul,2023-01-21 13:09:00,2023-01-21 14:42:00
6729d1ce,814d41c6,Sfax Center,2023-11-14 15:19:00,2023-11-14 16:29:00
81aec745,b243ae67,Sousse Corniche,2023-06-27 09:47:00,2023-06-27 10:33:00
6089df1b,561c2d65,Sfax Center,2025-08-03 18:43:00,2025-08-03 20:21:00
8f694e4a,ea5c6477,Bizerte Port,2024-05-13 12:49:00,2024-05-13 13:53:00
ccf3ad16,0ac63ef2,Tunis Lake,2023-02-23 16:58:00,2023-02-23 17:45:00
438a0732,704c9b43,tunis lake,2025-05-09 10:33:00,2025-05-09 12:16:00
8fa87a2f,70858586,Tunis Lake,2022-07-05 16:20:00,2022-07-05 17:32:00
35d89ce0,fe205945,Nabeul,2024-02-27 06:59:00,2024-02-27 07:58:00
9a549ee3,c537e3db,Bizerte Port,2023-07-10 12:14:00,2023-07-10 13:25:30
34a53e99,54f088d3,Bizerte Port,2024-08-28 13:02:00,2024-08-28 14:10:00
e2f452c1,0ac63ef2,Nabeul Plage,2023-10-07 14:14:00,2023-10-07 16:13:00
648cd17a,18ab428a,Nabeul Plage,2023-10-24 09:02:00,2023-10-24 09:49:00
c89cbdc2,c193e48b,tunis lake,2023-12-22 11:27:00,2023-12-22 13:20:00
083bcff0,481663da,Tunis Lake,2024-10-12 19:59:00,2024-10-12 21:09:30
4d57e660,32fe6272,Sousse,2023-04-13 09:42:00,2023-04-13 10:48:00
cb9792dc,b1fb94c0,Tunis Lake,2024-08-11 09:14:00,2024-08-11 10:09:00
78d60c9e,68b2e3cf,Sousse Corniche,2024-11-22 11:27:00,2024-11-22 13:10:00
9d7c2688,4f3857fc,Nabeul Plage,2023-04-08 11:30:00,2023-04-08 12:09:00
5e5d59c7,ff441c53,Nabeul,2024-10-06 16:39:00,2024-10-06 17:23:00
bf7c5dab,5053b626,Sfax Center,2023-07-03 14:34:00,2023-07-03 16:26:00
67539ecd,0be6bb68,Nabeul Plage,2025-08-22 12:15:00,2025-08-22 12:48:00
8d177531,1a6e7700,Bizerte Port,2023-03-09 12:46:00,2023-03-09 13:35:00
3a497249,592fff76,Tunis Lake,2023-02-10 06:37:00,2023-02-10 08:23:00
d0c69759,a399a0cb,tunis lake,2024-04-08 20:57:00,2024-04-08 22:53:00
49d1a884,58897ea7,Sfax_Center,2022-08-15 21:17:00,2022-08-15 22:08:00
fe68389d,2ab249f8,Sfax Center,2022-12-10 09:13:00,2022-12-10 09:43:00
74f36740,a25cee3e,Bizerte Port,2023-02-07 07:51:00,2023-02-07 09:31:00
7fefb8d0,211f94fd,Sousse,2022-12-29 13:09:00,2022-12-29 14:38:00
278754c9,0655286b,Sfax_Center,2023-01-19 16:05:00,2023-01-19 17:19:30
84e4f843,4f00cfb6,tunis lake,2024-07-27 19:46:00,2024-07-27 20:45:00
5a53fa9f,8ac2a270,Nabeul Plage,2024-09-13 21:08:00,2024-09-13 23:07:00
ce520f71,988c368a,Sousse Corniche,2024-07-30 12:02:00,2024-07-30 13:16:00
15bd8782,662d0c7d,Sfax Center,2023-01-20 19:39:00,2023-01-20 21:10:00
ffaf8113,da46bfef,Sfax Center,2024-08-11 20:47:00,2024-08-11 22:11:00
379220cf,ec6a769b,Nabeul,2025-06-13 18:39:00,2025-06-13 20:19:00
d826eb00,69cddbe9,Tunis Lake,2024-08-11 07:48:00,2024-08-11 08:51:00
aafe8697,42b2fc72,Nabeul Plage,2024-05-28 10:19:00,2024-05-28 11:13:00
113fcf75,7d06fc2d,Nabeul Plage,2024-10-01 14:38:00,2024-10-01 16:13:00
5d736c5d,f2aed77e,Sfax Center,2025-05-11 14:04:00,2025-05-11 15:56:00
e0282f67,3bfef1a2,Sousse Corniche,2023-01-10 06:14:00,2023-01-10 06:44:00
f76d6d9a,06672864,tunis lake,2024-06-10 21:27:00,2024-06-10 22:56:00
e6deef90,6b5a28ad,Sousse Corniche,2024-03-23 10:04:00,2024-03-23 11:56:00
dd7294bd,22aef91c,Bizerte Port,2023-03-28 18:53:00,2023-03-28 20:45:00
215be637,1e7be14d,Bizerte Port,2024-06-27 12:02:00,2024-06-27 12:47:00
2eeb19e8,84d99d32,Sousse,2023-08-19 09:23:00,2023-08-19 10:38:00
a6cbe5f3,13cede67,Bizerte Port,2022-11-25 19:33:00,2022-11-25 20:45:00
9fbb5b3d,7771d7e3,Sfax Center,2023-03-04 14:14:00,2023-03-04 15:29:00
1f81573e,e02db279,Nabeul Plage,2024-09-11 11:22:00,2024-09-11 12:33:00
b3e110e3,ad01dfb2,Sfax_Center,2023-07-23 17:41:00,2023-07-23 19:21:00
832afc01,dee6b9e5,Sfax_Center,2023-05-09 20:13:00,2023-05-09 21:39:00
34ea05af,eb0c878a,Sousse Corniche,2023-01-10 13:43:00,2023-01-10 15:29:00
03a5100b,2d4d2330,Sousse Corniche,2023-01-29 15:39:00,2023-01-29 14:16:00
bb05260f,5df442ee,Tunis Lake,2023-09-24 20:16:00,2023-09-24 21:03:00
723616e1,77504db0,Sousse Corniche,2024-11-22 09:34:00,2024-11-22 10:57:00
f9878aa7,d8087fc6,Bizerte Port,2023-08-20 17:48:00,2023-08-20 18:59:30
df084664,efd6f161,tunis lake,2023-01-23 11:38:00,2023-01-23 12:46:00
aeaf0571,120bfac6,Sousse Corniche,2024-08-01 08:42:00,2024-08-01 10:28:00
46f2d535,adf9ad52,Tunis Lake,2023-12-02 11:51:00,2023-12-02 12:44:00
83968a6c,485d4368,tunis lake,2023-01-20 16:15:00,2023-01-20 18:10:00
e1e6f0c8,11c29da5,Nabeul Plage,2025-10-27 16:58:00,2025-10-27 18:47:00
60b4f0eb,15464931,Sousse,2024-09-29 12:22:00,2024-09-29 12:58:00
7d40be93,20cbfe66,Bizerte Port,2023-10-22 06:27:00,2023-10-22 07:54:00
f87169ef,b94368af,Sfax Center,2022-02-25 20:15:00,2022-02-25 21:30:00
f00b79df,590d77eb,Bizerte Port,2024-04-06 16:22:00,2024-04-06 18:16:00
5f5d92e3,e683c7c8,Sfax_Center,2024-05-02 16:27:00,2024-05-02 17:19:00
5d941767,be6dff8b,Sousse Corniche,2023-04-14 15:32:00,2023-04-14 17:23:00
16380b6c,bf486123,Sfax Center,2023-05-14 16:30:00,2023-05-14 18:02:00
c5c46295,1916173f,tunis lake,2023-01-30 16:33:00,2023-01-30 17:50:00
507ef5cd,70858586,tunis lake,2022-12-22 18:20:00,2022-12-22 19:30:00
d6be5e85,3b193cda,Sousse Corniche,2023-01-10 11:21:00,2023-01-10 13:16:00
1490d70a,8915fba1,Tunis Lake,2025-03-31 13:11:00,2025-03-31 14:21:30
edb2512a,9f8bfe91,Sousse,2022-09-06 08:03:00,2022-09-06 09:18:00
629e6b5b,d82d2eff,Nabeul,2024-04-18 16:21:00,2024-04-18 17:37:30
2c20f432,8819dde9,Tunis Lake,2025-07-30 19:40:00,2025-07-30 21:19:00
9fb405f7,e24f64a8,Nabeul,2023-01-18 11:23:00,2023-01-18 12:34:00
623ee7a7,e00f4dc6,Nabeul Plage,2022-09-11 16:46:00,2022-09-11 17:55:00
da53d0a3,0af3e7ec,Nabeul Plage,2024-11-16 11:45:00,2024-11-16 12:45:00
471aa819,7b058813,Nabeul,2023-12-09 09:25:00,2023-12-09 10:07:00
fb5ad467,0af3e7ec,Sfax Center,2024-07-30 06:07:00,2024-07-30 07:00:00
e8e3de00,cd31b9e6,Tunis Lake,2022-08-31 15:14:00,2022-08-31 16:24:30
86e5146c,41d88eda,Sfax Center,2025-03-25 06:10:00,2025-03-25 06:59:00
83454250,f2e38ecd,Sfax_Center,2025-02-22 13:45:00,2025-02-22 14:36:00
e7827304,f384fb06,Bizerte Port,2024-04-14 20:00:00,2024-04-14 21:11:30
cdcffa01,42b2fc72,Sousse,2023-10-23 13:01:00,2023-10-23 14:16:00
d6a800f5,a543784b,Sfax Center,2023-06-14 21:59:00,2023-06-14 22:52:00
b813918e,86b3d4c8,Sousse Corniche,2023-10-08 13:26:00,2023-10-08 14:14:00
064511a1,481663da,Nabeul Plage,2024-09-12 09:44:00,2024-09-12 10:54:00
e7ad8148,c8934a8f,Sousse Corniche,2023-11-29 19:59:00,2023-11-29 21:03:00
c8fc3313,3b7dfd68,tunis lake,2023-03-08 21:46:00,2023-03-08 23:38:00
b5a71cea,fee79538,Sousse Corniche,2022-07-08 14:37:00,2022-07-08 15:51:00
7c215a43,4991f6d7,Bizerte Port,2023-11-02 19:07:00,2023-11-02 20:23:00
6798798e,1dbbad37,Tunis Lake,2024-02-17 09:28:00,2024-02-17 10:27:00
adb40442,e8a350d3,Sousse Corniche,2023-12-19 13:18:00,2023-12-19 14:36:00
e145f9a8,772476d0,Nabeul Plage,2024-04-03 15:10:00,2024-04-03 15:50:00
924749c3,2d4d2330,Sousse Corniche,2022-12-11 08:54:00,2022-12-11 10:33:00
f4a9087d,04746c03,Nabeul,2024-12-15 13:43:00,2024-12-15 15:17:00
2b5c399d,7cabf280,Tunis Lake,2024-12-17 21:29:00,2024-12-17 22:59:00
f1923fe6,43923c32,Tunis Lake,2025-05-24 20:10:00,2025-05-24 21:20:30
46b55507,42d222b5,Sousse,2023-05-29 21:50:00,2023-05-29 22:24:00
cb6ae93c,287245db,Nabeul Plage,2023-02-16 13:43:00,2023-02-16 14:55:30
47a880fb,485d4368,Bizerte Port,2022-04-17 10:22:00,2022-04-17 11:23:00
d130932a,532081c5,Sousse Corniche,2023-08-28 12:18:00,2023-08-28 13:32:00
89b2cfbf,c015a4c1,tunis lake,2023-06-07 15:51:00,2023-06-07 17:25:00
464dd8b3,41cc86a4,Nabeul Plage,2025-07-12 09:17:00,2025-07-12 09:49:00
960be462,33ec6a84,Tunis Lake,2023-04-26 17:16:00,2023-04-26 19:13:00
6eced977,26191ead,Sfax_Center,2024-12-12 06:42:00,2024-12-12 08:08:00
0e63d841,b72e73b5,Sousse Corniche,2022-12-23 06:09:00,2022-12-23 07:14:00
421fef6f,76b75a2d,Sousse Corniche,2022-03-01 19:23:00,2022-03-01 20:54:00
0f15b845,0ba73a3d,Sousse Corniche,2023-07-28 15:58:00,2023-07-28 17:02:00
7f736be7,6d3617c4,Bizerte Port,2023-12-04 08:20:00,2023-12-04 10:15:00
73b02f9b,9daa8b07,Nabeul Plage,2024-07-25 11:45:00,2024-07-25 13:23:00
41aada4c,8df4bc3b,Sousse Corniche,2023-03-13 14:26:00,2023-03-13 15:40:00
44b3d3ad,0243bc28,tunis lake,2025-02-05 19:58:00,2025-02-05 21:01:00
ed9364ca,72f8e54b,Nabeul Plage,2023-09-03 16:29:00,2023-09-03 17:57:00
208dff8e,88f7c8f5,Nabeul,2022-10-24 17:34:00,2022-10-24 18:42:00
13bba428,5d2b5164,Sfax Center,2023-03-24 16:48:00,2023-03-24 18:22:00
5e313e97,f4a34012,Nabeul Plage,2023-05-28 12:47:00,2023-05-28 14:46:00
1a220b28,a80cafa6,Tunis Lake,2023-05-06 06:31:00,2023-05-06 07:54:00
7791342d,9f04a463,Nabeul,2023-07-18 06:43:00,2023-07-18 07:21:00
b6a154fa,6279fdc8,Sousse,2023-08-06 15:53:00,2023-08-06 17:25:00
b3a248fc,21075f66,Sfax Center,2023-03-09 19:50:00,2023-03-09 21:30:00
7618a3c0,3618ad07,Bizerte Port,2023-03-06 11:45:00,2023-03-06 12:56:00
e9d52809,be6dff8b,Sousse Corniche,2022-10-28 09:25:00,2022-10-28 10:18:00
5c83ccce,430f4e9d,Sfax Center,2022-04-16 21:18:00,2022-04-16 22:33:00
c2b71ba3,634a7b7d,Bizerte Port,2022-10-21 20:15:00,2022-10-21 21:26:30
90560a98,6d3617c4,Sousse,2024-08-05 20:34:00,2024-08-05 22:19:00
019c1d93,4dfafe6e,Sfax_Center,2023-05-02 14:02:00,2023-05-02 15:33:00
d03eaa13,ce864e6d,Tunis Lake,2024-09-30 09:58:00,2024-09-30 10:30:00
93244070,2ab4a17c,Tunis Lake,2025-02-04 12:21:00,2025-02-04 13:31:30
cadc5013,17b5eac7,Sfax_Center,2025-02-02 14:43:00,2025-02-02 15:34:00
900f66be,11fe94ea,Bizerte Port,2025-02-05 07:03:00,2025-02-05 08:34:00
bd13452c,2ebaa8ba,Nabeul Plage,2024-10-26 12:42:00,2024-10-26 13:43:00
cc16087f,7b254f80,Bizerte Port,2024-01-20 09:36:00,2024-01-20 11:11:00
156e0fb9,8f0335b7,Sousse,2024-08-11 19:46:00,2024-08-11 21:01:00
ea08991c,49e3a5c5,Bizerte Port,2024-09-30 20:31:00,2024-09-30 21:39:00
bac6a730,b2a7980d,Nabeul Plage,2022-06-04 18:29:00,2022-06-04 19:16:00
6e672a55,d06f1e5e,Bizerte Port,2023-12-18 07:13:00,2023-12-18 07:58:00
eba752c1,b132bbc1,Nabeul Plage,2024-03-17 15:13:00,2024-03-17 16:01:00
0beffaa4,9711803e,Sousse,2023-03-25 06:43:00,2023-03-25 07:46:00
33a605fe,f51e5826,tunis lake,2025-02-19 19:30:00,2025-02-19 20:48:00
5b1b831e,662d0c7d,Nabeul,2022-07-29 06:20:00,2022-07-29 07:35:00
42b865ca,84da578c,Sfax Center,2023-10-30 07:18:00,2023-10-30 09:10:00
7fbd10f0,8faba7c4,Sfax_Center,2022-06-12 06:43:00,2022-06-12 08:35:00
4f21ab83,efc594de,Bizerte Port,2024-06-02 14:13:00,2024-06-02 15:21:00
cd781d2d,e24f64a8,Nabeul Plage,2022-12-05 19:36:00,2022-12-05 20:11:00
8acdaf25,211f94fd,Sfax Center,2022-04-05 15:18:00,2022-04-05 17:17:00
62bb734d,a66a2687,Sousse Corniche,2023-06-26 11:21:00,2023-06-26 12:36:00
acaa392f,09b789c5,Bizerte Port,2022-04-16 12:41:00,2022-04-16 14:39:00
f576e4c0,3f96da8d,Nabeul,2024-03-10 09:58:00,2024-03-10 11:45:00
d5d75b71,03bcc37b,Bizerte Port,2024-07-25 13:39:00,2024-07-25 14:53:00
e49536d9,d77571ee,tunis lake,2022-11-05 10:46:00,2022-11-05 12:15:00
23109c17,33a08bdc,Nabeul,2023-06-15 09:18:00,2023-06-15 10:26:00
e817a83d,96f30dc6,Bizerte Port,2024-12-20 18:29:00,2024-12-20 19:13:00
bebbfbb3,355885e7,Bizerte Port,2025-02-15 16:32:00,2025-02-15 17:43:30
62e08499,704c9b43,Tunis Lake,2024-11-01 07:50:00,2024-11-01 08:56:00
05e51ddd,f4a34012,Tunis Lake,2024-01-27 13:52:00,2024-01-27 14:38:00
435debd7,a2948e8d,Sfax_Center,2023-10-10 19:05:00,2023-10-10 19:44:00
73c5ca89,687f1de3,Sfax_Center,2024-08-30 10:16:00,2024-08-30 11:30:30
2e20aaa8,f4a34012,Sousse,2023-12-31 07:13:00,2023-12-31 08:38:00
762ee494,d5d4bcfb,Nabeul,2022-05-01 12:08:00,2022-05-01 12:49:00
45002c3d,e763653e,Sousse Corniche,2023-08-06 06:04:00,2023-08-06 07:45:00
04bf6ff8,84d99d32,Sousse,2024-02-22 07:45:00,2024-02-22 08:39:00
